"subject","absVD","OV","trial","choice","rt","leftval","rightval","VD","fixDurLeft","fixDurRight","fixDurTotal","EL","ER","x1","x2"
3,2,16,72,1,667,9,7,2,267,0,267,1,0,9,-7
3,2,16,73,0,1046,7,9,-2,0,646,646,0,1,-9,7
3,2,16,74,0,989,7,9,-2,300,289,589,0.509337860780985,0.490662139219015,-0.850594227504244,-1.14940577249576
3,2,16,75,1,1037,7,9,-2,191,446,637,0.299843014128728,0.700156985871272,-4.20251177394035,2.20251177394035
3,2,16,76,1,658,9,7,2,258,0,258,1,0,9,-7
3,2,16,77,1,3295,9,7,2,1617,1278,2895,0.558549222797928,0.441450777202073,1.93678756476684,0.0632124352331602
3,2,16,78,1,1752,9,7,2,623,729,1352,0.460798816568047,0.539201183431953,0.372781065088757,1.62721893491124
3,2,16,79,0,1078,9,7,2,53,625,678,0.0781710914454277,0.921828908554572,-5.74926253687316,7.74926253687316
3,2,16,80,1,732,7,9,-2,332,0,332,1,0,7,-9
3,2,16,81,1,1218,9,7,2,406,412,818,0.496332518337408,0.503667481662592,0.941320293398533,1.05867970660147
3,2,16,82,0,1743,7,9,-2,651,692,1343,0.484735666418466,0.515264333581534,-1.24422933730454,-0.755770662695458
3,2,16,83,1,1268,9,7,2,242,626,868,0.278801843317972,0.721198156682028,-2.53917050691244,4.53917050691244
3,2,16,84,1,656,9,7,2,256,0,256,1,0,9,-7
3,2,16,85,1,894,9,7,2,129,365,494,0.261133603238866,0.738866396761134,-2.82186234817814,4.82186234817814
3,2,16,86,1,799,9,7,2,399,0,399,1,0,9,-7
3,2,16,87,0,1109,9,7,2,0,709,709,0,1,-7,9
3,2,16,88,0,1429,9,7,2,568,461,1029,0.551992225461613,0.448007774538387,1.83187560738581,0.168124392614189
3,2,16,89,0,706,7,9,-2,0,306,306,0,1,-9,7
3,2,16,90,1,1906,9,7,2,1048,458,1506,0.695883134130146,0.304116865869854,4.13413014608234,-2.13413014608234
3,2,16,91,1,1724,7,9,-2,575,749,1324,0.43429003021148,0.56570996978852,-2.05135951661631,0.0513595166163139
3,2,16,92,1,645,7,9,-2,245,0,245,1,0,7,-9
3,2,16,93,0,801,7,9,-2,0,401,401,0,1,-9,7
3,2,16,94,1,503,9,7,2,103,0,103,1,0,9,-7
3,2,16,95,0,1528,7,9,-2,252,876,1128,0.223404255319149,0.776595744680851,-5.42553191489362,3.42553191489362
3,2,16,96,1,703,9,7,2,303,0,303,1,0,9,-7
3,2,16,97,0,686,9,7,2,0,286,286,0,1,-7,9
3,2,16,98,1,1988,7,9,-2,1040,548,1588,0.654911838790932,0.345088161209068,1.47858942065491,-3.47858942065491
3,2,16,99,0,751,7,9,-2,0,351,351,0,1,-9,7
3,2,16,100,1,690,9,7,2,290,0,290,1,0,9,-7
4,2,16,1,0,1913,7,9,-2,922,613,1535,0.600651465798046,0.399348534201954,0.61042345276873,-2.61042345276873
4,2,16,2,1,651,7,9,-2,273,0,273,1,0,7,-9
4,2,16,3,0,767,9,7,2,0,389,389,0,1,-7,9
4,2,16,4,1,637,9,7,2,259,0,259,1,0,9,-7
4,2,16,5,1,1733,9,7,2,559,796,1355,0.412546125461255,0.587453874538745,-0.399261992619926,2.39926199261993
4,2,16,6,1,523,9,7,2,145,0,145,1,0,9,-7
4,2,16,7,0,735,9,7,2,0,357,357,0,1,-7,9
4,2,16,8,1,1728,7,9,-2,926,424,1350,0.685925925925926,0.314074074074074,1.97481481481481,-3.97481481481482
4,2,16,9,0,628,9,7,2,0,250,250,0,1,-7,9
4,2,16,10,1,928,9,7,2,550,0,550,1,0,9,-7
4,2,16,11,0,584,7,9,-2,0,206,206,0,1,-9,7
4,2,16,12,0,1112,7,9,-2,499,235,734,0.67983651226158,0.32016348773842,1.87738419618529,-3.87738419618529
4,2,16,13,1,1497,9,7,2,659,460,1119,0.588918677390527,0.411081322609473,2.42269883824844,-0.422698838248436
4,2,16,14,1,828,7,9,-2,450,0,450,1,0,7,-9
4,2,16,15,0,723,7,9,-2,0,345,345,0,1,-9,7
4,2,16,16,0,1390,7,9,-2,512,500,1012,0.505928853754941,0.494071146245059,-0.905138339920948,-1.09486166007905
4,2,16,17,0,816,9,7,2,55,383,438,0.125570776255708,0.874429223744292,-4.99086757990868,6.99086757990868
4,2,16,18,1,1672,7,9,-2,996,298,1294,0.769706336939722,0.230293663060278,3.31530139103555,-5.31530139103555
4,2,16,19,1,808,9,7,2,32,398,430,0.0744186046511628,0.925581395348837,-5.8093023255814,7.8093023255814
4,2,16,20,1,854,9,7,2,476,0,476,1,0,9,-7
4,2,16,21,0,730,9,7,2,0,352,352,0,1,-7,9
4,2,16,22,0,3901,7,9,-2,1837,1686,3523,0.521430598921374,0.478569401078626,-0.657110417258019,-1.34288958274198
4,2,16,23,0,542,7,9,-2,0,164,164,0,1,-9,7
4,2,16,24,0,1167,7,9,-2,401,388,789,0.508238276299113,0.491761723700887,-0.868187579214196,-1.1318124207858
4,2,16,25,0,2918,9,7,2,1253,1287,2540,0.493307086614173,0.506692913385827,0.892913385826771,1.10708661417323
4,2,16,26,1,634,9,7,2,256,0,256,1,0,9,-7
4,2,16,27,1,1423,9,7,2,379,666,1045,0.362679425837321,0.637320574162679,-1.19712918660287,3.19712918660287
4,2,16,28,1,574,7,9,-2,196,0,196,1,0,7,-9
4,2,16,29,0,620,7,9,-2,0,242,242,0,1,-9,7
4,2,16,30,1,699,9,7,2,321,0,321,1,0,9,-7
4,2,16,31,0,647,7,9,-2,0,269,269,0,1,-9,7
4,2,16,32,1,1659,9,7,2,532,749,1281,0.415300546448087,0.584699453551913,-0.3551912568306,2.3551912568306
4,2,16,33,0,1385,9,7,2,375,632,1007,0.372393247269116,0.627606752730884,-1.04170804369414,3.04170804369414
4,2,16,34,0,1403,9,7,2,462,563,1025,0.450731707317073,0.549268292682927,0.21170731707317,1.78829268292683
4,2,16,35,1,1008,7,9,-2,35,595,630,0.0555555555555556,0.944444444444444,-8.11111111111111,6.11111111111111
4,2,16,36,1,774,7,9,-2,396,0,396,1,0,7,-9
4,2,16,37,1,1137,9,7,2,452,307,759,0.595520421607378,0.404479578392622,2.52832674571805,-0.52832674571805
4,2,16,38,0,2367,7,9,-2,1002,987,1989,0.503770739064857,0.496229260935143,-0.939668174962293,-1.06033182503771
4,2,16,39,0,646,7,9,-2,0,268,268,0,1,-9,7
4,2,16,40,0,1513,9,7,2,450,685,1135,0.39647577092511,0.60352422907489,-0.656387665198238,2.65638766519824
4,2,16,41,1,4610,9,7,2,2076,2156,4232,0.49054820415879,0.50945179584121,0.848771266540643,1.15122873345936
4,2,16,42,1,635,9,7,2,257,0,257,1,0,9,-7
4,2,16,43,0,1241,7,9,-2,260,603,863,0.301274623406721,0.698725376593279,-4.17960602549247,2.17960602549247
4,2,16,44,1,1451,9,7,2,656,417,1073,0.611369990680335,0.388630009319665,2.78191985088537,-0.781919850885367
4,2,16,45,0,742,9,7,2,0,364,364,0,1,-7,9
4,2,16,46,1,779,7,9,-2,401,0,401,1,0,7,-9
4,2,16,47,0,611,9,7,2,0,233,233,0,1,-7,9
4,2,16,48,0,1897,7,9,-2,894,625,1519,0.588545095457538,0.411454904542462,0.416721527320606,-2.41672152732061
4,2,16,49,0,1782,9,7,2,652,752,1404,0.464387464387464,0.535612535612536,0.430199430199429,1.56980056980057
4,2,16,50,1,1974,7,9,-2,850,746,1596,0.532581453634085,0.467418546365915,-0.478696741854637,-1.52130325814536
4,2,16,51,0,602,7,9,-2,0,224,224,0,1,-9,7
4,2,16,52,1,2509,9,7,2,1182,949,2131,0.554669169404036,0.445330830595964,1.87470671046457,0.12529328953543
4,2,16,53,0,602,7,9,-2,0,224,224,0,1,-9,7
4,2,16,54,1,2390,9,7,2,1365,647,2012,0.678429423459245,0.321570576540755,3.85487077534791,-1.85487077534791
4,2,16,55,0,1102,9,7,2,214,510,724,0.295580110497238,0.704419889502762,-2.2707182320442,4.2707182320442
4,2,16,56,1,920,7,9,-2,542,0,542,1,0,7,-9
4,2,16,57,0,2291,7,9,-2,536,1377,1913,0.280188186095139,0.719811813904861,-4.51698902247778,2.51698902247778
4,2,16,58,1,1367,7,9,-2,477,512,989,0.482305358948433,0.517694641051567,-1.28311425682508,-0.716885743174924
4,2,16,59,1,1504,7,9,-2,632,494,1126,0.561278863232682,0.438721136767318,-0.0195381882770871,-1.98046181172291
4,2,16,60,0,1203,7,9,-2,430,395,825,0.521212121212121,0.478787878787879,-0.66060606060606,-1.33939393939394
4,2,16,61,1,1507,7,9,-2,659,470,1129,0.5837023914969,0.4162976085031,0.339238263950399,-2.3392382639504
4,2,16,62,1,1214,9,7,2,566,270,836,0.677033492822967,0.322966507177034,3.83253588516746,-1.83253588516746
4,2,16,63,1,2650,9,7,2,971,1301,2272,0.42737676056338,0.57262323943662,-0.161971830985915,2.16197183098592
4,2,16,64,0,1120,7,9,-2,373,369,742,0.502695417789757,0.497304582210243,-0.956873315363882,-1.04312668463612
4,2,16,65,0,958,9,7,2,0,580,580,0,1,-7,9
4,2,16,66,1,637,7,9,-2,259,0,259,1,0,7,-9
4,2,16,67,0,721,7,9,-2,0,343,343,0,1,-9,7
4,2,16,68,1,475,9,7,2,97,0,97,1,0,9,-7
4,2,16,69,0,589,7,9,-2,0,211,211,0,1,-9,7
4,2,16,70,1,723,9,7,2,345,0,345,1,0,9,-7
4,2,16,71,0,547,9,7,2,0,169,169,0,1,-7,9
4,2,16,72,1,665,9,7,2,287,0,287,1,0,9,-7
4,2,16,73,1,1408,9,7,2,332,698,1030,0.322330097087379,0.677669902912621,-1.84271844660194,3.84271844660194
4,2,16,74,1,842,9,7,2,464,0,464,1,0,9,-7
4,2,16,75,0,612,7,9,-2,0,234,234,0,1,-9,7
4,2,16,76,1,771,7,9,-2,393,0,393,1,0,7,-9
4,2,16,77,1,896,7,9,-2,123,395,518,0.237451737451737,0.762548262548263,-5.2007722007722,3.2007722007722
4,2,16,78,1,697,9,7,2,319,0,319,1,0,9,-7
4,2,16,79,0,703,7,9,-2,0,325,325,0,1,-9,7
4,2,16,80,0,1236,7,9,-2,353,505,858,0.411421911421911,0.588578088578089,-2.41724941724942,0.417249417249417
4,2,16,81,1,1151,9,7,2,300,473,773,0.388098318240621,0.611901681759379,-0.790426908150065,2.79042690815006
4,2,16,82,0,1037,7,9,-2,329,330,659,0.499241274658574,0.500758725341426,-1.01213960546282,-0.987860394537178
4,2,16,83,0,665,7,9,-2,0,287,287,0,1,-9,7
4,2,16,84,1,777,7,9,-2,399,0,399,1,0,7,-9
4,2,16,85,0,1180,9,7,2,289,513,802,0.360349127182045,0.639650872817955,-1.23441396508728,3.23441396508728
4,2,16,86,1,654,9,7,2,276,0,276,1,0,9,-7
4,2,16,87,0,565,7,9,-2,0,187,187,0,1,-9,7
4,2,16,88,0,1459,9,7,2,593,488,1081,0.548566142460685,0.451433857539315,1.77705827937095,0.222941720629047
4,2,16,89,0,743,9,7,2,0,365,365,0,1,-7,9
4,2,16,90,0,844,7,9,-2,320,146,466,0.686695278969957,0.313304721030043,1.98712446351931,-3.98712446351931
4,2,16,91,1,2545,7,9,-2,1084,1083,2167,0.500230733733272,0.499769266266728,-0.996308260267651,-1.00369173973235
4,2,16,92,1,1846,7,9,-2,1058,410,1468,0.720708446866485,0.279291553133515,2.53133514986376,-4.53133514986376
4,2,16,93,0,1267,7,9,-2,450,439,889,0.506186726659168,0.493813273340832,-0.901012373453318,-1.09898762654668
4,2,16,94,1,728,9,7,2,350,0,350,1,0,9,-7
4,2,16,95,1,1335,7,9,-2,350,607,957,0.365726227795193,0.634273772204807,-3.14838035527691,1.14838035527691
4,2,16,96,1,626,7,9,-2,248,0,248,1,0,7,-9
4,2,16,97,1,1479,7,9,-2,305,796,1101,0.277020890099909,0.722979109900091,-4.56766575840145,2.56766575840145
4,2,16,98,1,643,9,7,2,265,0,265,1,0,9,-7
4,2,16,99,0,866,9,7,2,0,488,488,0,1,-7,9
4,2,16,100,1,878,9,7,2,497,3,500,0.994,0.006,8.904,-6.904
5,2,16,1,0,752,9,7,2,0,339,339,0,1,-7,9
5,2,16,2,1,1129,7,9,-2,714,2,716,0.997206703910615,0.00279329608938547,6.95530726256983,-8.95530726256983
5,2,16,3,1,1285,9,7,2,408,464,872,0.467889908256881,0.532110091743119,0.486238532110091,1.51376146788991
5,2,16,4,1,781,9,7,2,368,0,368,1,0,9,-7
5,2,16,5,1,1030,7,9,-2,115,502,617,0.186385737439222,0.813614262560778,-6.01782820097245,4.01782820097245
5,2,16,6,1,6194,7,9,-2,3088,2693,5781,0.534163639508735,0.465836360491264,-0.453381767860232,-1.54661823213977
5,2,16,7,0,946,9,7,2,186,347,533,0.348968105065666,0.651031894934334,-1.41651031894934,3.41651031894934
5,2,16,8,0,2720,7,9,-2,1117,1190,2307,0.484178586909406,0.515821413090594,-1.2531426094495,-0.746857390550498
5,2,16,9,0,725,9,7,2,0,312,312,0,1,-7,9
5,2,16,10,1,878,9,7,2,465,0,465,1,0,9,-7
5,2,16,11,0,1689,7,9,-2,361,915,1276,0.282915360501567,0.717084639498433,-4.47335423197492,2.47335423197492
5,2,16,12,1,625,9,7,2,212,0,212,1,0,9,-7
5,2,16,13,0,747,7,9,-2,0,334,334,0,1,-9,7
5,2,16,14,1,717,9,7,2,304,0,304,1,0,9,-7
5,2,16,15,0,3473,7,9,-2,1348,1712,3060,0.440522875816993,0.559477124183007,-1.9516339869281,-0.0483660130718953
5,2,16,16,0,1906,7,9,-2,861,632,1493,0.576691225720027,0.423308774279973,0.227059611520429,-2.22705961152043
5,2,16,17,0,998,9,7,2,0,585,585,0,1,-7,9
5,2,16,18,1,1845,9,7,2,733,699,1432,0.511871508379888,0.488128491620112,1.18994413407821,0.810055865921787
5,2,16,19,0,799,9,7,2,0,386,386,0,1,-7,9
5,2,16,20,1,1887,7,9,-2,1009,465,1474,0.684531886024423,0.315468113975577,1.95251017639077,-3.95251017639077
5,2,16,21,1,1214,9,7,2,269,532,801,0.335830212234707,0.664169787765293,-1.62671660424469,3.62671660424469
5,2,16,22,0,1119,7,9,-2,668,38,706,0.946175637393768,0.0538243626062323,6.13881019830028,-8.13881019830028
5,2,16,23,0,1360,7,9,-2,324,623,947,0.342133051742344,0.657866948257656,-3.52587117212249,1.52587117212249
5,2,16,24,0,2068,7,9,-2,728,927,1655,0.43987915407855,0.56012084592145,-1.9619335347432,-0.0380664652567972
5,2,16,25,1,2560,9,7,2,843,1304,2147,0.392640894271076,0.607359105728924,-0.717745691662785,2.71774569166279
5,2,16,26,0,1201,7,9,-2,506,282,788,0.642131979695431,0.357868020304569,1.2741116751269,-3.2741116751269
5,2,16,27,1,978,9,7,2,225,340,565,0.398230088495575,0.601769911504425,-0.628318584070797,2.6283185840708
5,2,16,28,0,1008,7,9,-2,272,323,595,0.457142857142857,0.542857142857143,-1.68571428571429,-0.314285714285714
5,2,16,29,0,1533,7,9,-2,428,692,1120,0.382142857142857,0.617857142857143,-2.88571428571429,0.885714285714286
5,2,16,30,1,614,7,9,-2,201,0,201,1,0,7,-9
5,2,16,31,0,710,9,7,2,0,297,297,0,1,-7,9
5,2,16,32,1,747,9,7,2,286,48,334,0.856287425149701,0.143712574850299,6.70059880239521,-4.70059880239521
5,2,16,33,0,1865,9,7,2,497,955,1452,0.34228650137741,0.65771349862259,-1.52341597796143,3.52341597796143
5,2,16,34,1,2397,9,7,2,847,1137,1984,0.426915322580645,0.573084677419355,-0.169354838709677,2.16935483870968
5,2,16,35,0,1510,7,9,-2,307,790,1097,0.279854147675479,0.720145852324521,-4.52233363719234,2.52233363719234
5,2,16,36,1,917,7,9,-2,339,165,504,0.672619047619048,0.327380952380952,1.76190476190476,-3.76190476190476
5,2,16,37,0,2249,7,9,-2,850,986,1836,0.462962962962963,0.537037037037037,-1.59259259259259,-0.407407407407407
5,2,16,38,0,1376,7,9,-2,463,500,963,0.480789200415369,0.519210799584631,-1.3073727933541,-0.692627206645898
5,2,16,39,0,634,9,7,2,0,221,221,0,1,-7,9
5,2,16,40,1,790,7,9,-2,377,0,377,1,0,7,-9
5,2,16,41,1,3402,9,7,2,1116,1873,2989,0.373369019739043,0.626630980260957,-1.02609568417531,3.02609568417531
5,2,16,42,0,2025,7,9,-2,965,647,1612,0.59863523573201,0.40136476426799,0.578163771712159,-2.57816377171216
5,2,16,43,0,819,7,9,-2,0,406,406,0,1,-9,7
5,2,16,44,1,909,7,9,-2,496,0,496,1,0,7,-9
5,2,16,45,0,1394,7,9,-2,314,667,981,0.320081549439348,0.679918450560652,-3.87869520897044,1.87869520897044
5,2,16,46,1,846,7,9,-2,433,0,433,1,0,7,-9
5,2,16,47,0,861,7,9,-2,83,365,448,0.185267857142857,0.814732142857143,-6.03571428571429,4.03571428571429
5,2,16,48,1,2397,7,9,-2,1326,658,1984,0.668346774193548,0.331653225806452,1.69354838709677,-3.69354838709677
5,2,16,49,0,709,9,7,2,0,296,296,0,1,-7,9
5,2,16,50,1,937,7,9,-2,524,0,524,1,0,7,-9
5,2,16,51,0,707,7,9,-2,0,294,294,0,1,-9,7
5,2,16,52,1,911,7,9,-2,417,81,498,0.837349397590361,0.162650602409639,4.39759036144578,-6.39759036144578
5,2,16,53,0,861,9,7,2,0,448,448,0,1,-7,9
5,2,16,54,0,1222,7,9,-2,262,547,809,0.323856613102596,0.676143386897404,-3.81829419035847,1.81829419035847
5,2,16,55,0,1168,7,9,-2,250,505,755,0.33112582781457,0.66887417218543,-3.70198675496689,1.70198675496689
5,2,16,56,1,898,9,7,2,485,0,485,1,0,9,-7
5,2,16,57,0,1005,9,7,2,0,592,592,0,1,-7,9
5,2,16,58,1,690,9,7,2,277,0,277,1,0,9,-7
5,2,16,59,1,1539,9,7,2,483,643,1126,0.428952042628774,0.571047957371226,-0.13676731793961,2.13676731793961
5,2,16,60,0,1433,7,9,-2,530,490,1020,0.519607843137255,0.480392156862745,-0.686274509803921,-1.31372549019608
5,2,16,61,1,2059,9,7,2,1005,641,1646,0.610571081409477,0.389428918590522,2.76913730255164,-0.76913730255164
5,2,16,62,0,1315,7,9,-2,575,327,902,0.637472283813747,0.362527716186253,1.19955654101996,-3.19955654101996
5,2,16,63,0,1215,9,7,2,323,479,802,0.402743142144638,0.597256857855362,-0.556109725685786,2.55610972568579
5,2,16,64,0,1298,7,9,-2,747,138,885,0.84406779661017,0.155932203389831,4.50508474576271,-6.50508474576271
5,2,16,65,0,661,9,7,2,0,248,248,0,1,-7,9
5,2,16,66,1,1384,7,9,-2,522,449,971,0.537590113285273,0.462409886714727,-0.398558187435633,-1.60144181256437
5,2,16,67,0,1031,7,9,-2,6,612,618,0.00970873786407767,0.990291262135922,-8.84466019417476,6.84466019417476
5,2,16,68,0,2927,7,9,-2,1487,1027,2514,0.591487669053302,0.408512330946698,0.463802704852824,-2.46380270485282
5,2,16,69,1,1171,9,7,2,275,483,758,0.362796833773087,0.637203166226913,-1.19525065963061,3.19525065963061
5,2,16,70,1,731,9,7,2,318,0,318,1,0,9,-7
5,2,16,71,1,1991,9,7,2,745,833,1578,0.472116603295311,0.52788339670469,0.553865652724968,1.44613434727503
5,2,16,72,0,1420,7,9,-2,692,315,1007,0.687189672293942,0.312810327706058,1.99503475670308,-3.99503475670308
5,2,16,73,0,1412,9,7,2,287,712,999,0.287287287287287,0.712712712712713,-2.4034034034034,4.4034034034034
5,2,16,74,1,1219,9,7,2,432,374,806,0.535980148883375,0.464019851116625,1.57568238213399,0.424317617866005
5,2,16,75,1,1430,9,7,2,432,585,1017,0.424778761061947,0.575221238938053,-0.20353982300885,2.20353982300885
5,2,16,76,1,694,9,7,2,281,0,281,1,0,9,-7
5,2,16,77,0,1443,7,9,-2,345,685,1030,0.33495145631068,0.66504854368932,-3.64077669902913,1.64077669902913
5,2,16,78,0,1488,7,9,-2,574,501,1075,0.533953488372093,0.466046511627907,-0.456744186046512,-1.54325581395349
5,2,16,79,0,632,9,7,2,0,219,219,0,1,-7,9
5,2,16,80,0,3332,7,9,-2,1604,1315,2919,0.549503254539226,0.450496745460774,-0.207947927372388,-1.79205207262761
5,2,16,81,1,1075,9,7,2,262,400,662,0.395770392749245,0.604229607250755,-0.667673716012084,2.66767371601208
5,2,16,82,1,774,9,7,2,361,0,361,1,0,9,-7
5,2,16,83,0,710,9,7,2,0,297,297,0,1,-7,9
5,2,16,84,1,799,9,7,2,386,0,386,1,0,9,-7
5,2,16,85,0,582,7,9,-2,0,169,169,0,1,-9,7
5,2,16,86,1,578,7,9,-2,165,0,165,1,0,7,-9
5,2,16,87,1,1278,9,7,2,578,287,865,0.668208092485549,0.331791907514451,3.69132947976879,-1.69132947976879
5,2,16,88,0,1449,7,9,-2,389,647,1036,0.375482625482626,0.624517374517375,-2.99227799227799,0.992277992277992
5,2,16,89,0,678,9,7,2,0,265,265,0,1,-7,9
5,2,16,90,0,1377,7,9,-2,636,328,964,0.659751037344398,0.340248962655602,1.55601659751037,-3.55601659751037
5,2,16,91,0,3339,7,9,-2,1178,1748,2926,0.402597402597403,0.597402597402597,-2.55844155844156,0.558441558441558
5,2,16,92,0,1139,9,7,2,495,231,726,0.681818181818182,0.318181818181818,3.90909090909091,-1.90909090909091
5,2,16,93,0,1013,7,9,-2,300,300,600,0.5,0.5,-1,-1
5,2,16,94,0,1804,7,9,-2,1076,315,1391,0.773544212796549,0.226455787203451,3.37670740474479,-5.37670740474479
5,2,16,95,0,722,7,9,-2,0,309,309,0,1,-9,7
5,2,16,96,0,1546,9,7,2,703,430,1133,0.620476610767873,0.379523389232127,2.92762577228597,-0.927625772285966
5,2,16,97,0,755,9,7,2,0,342,342,0,1,-7,9
5,2,16,98,0,3971,7,9,-2,1713,1845,3558,0.481450252951096,0.518549747048904,-1.29679595278246,-0.703204047217538
5,2,16,99,1,2418,7,9,-2,857,1148,2005,0.427431421446384,0.572568578553616,-2.16109725685786,0.161097256857856
5,2,16,100,1,1108,9,7,2,371,324,695,0.533812949640288,0.466187050359712,1.5410071942446,0.458992805755396
6,2,16,1,1,1224,9,7,2,449,377,826,0.543583535108959,0.456416464891041,1.69733656174334,0.302663438256658
6,2,16,2,1,554,9,7,2,156,0,156,1,0,9,-7
6,2,16,3,0,3369,9,7,2,1793,1178,2971,0.603500504880512,0.396499495119488,2.65600807808819,-0.656008078088186
6,2,16,4,1,2071,9,7,2,951,722,1673,0.568439928272564,0.431560071727436,2.09503885236103,-0.0950388523610282
6,2,16,5,0,771,9,7,2,0,373,373,0,1,-7,9
6,2,16,6,1,727,9,7,2,286,43,329,0.869300911854103,0.130699088145897,6.90881458966565,-4.90881458966565
6,2,16,7,1,2879,9,7,2,982,1499,2481,0.395808141878275,0.604191858121725,-0.667069729947602,2.6670697299476
6,2,16,8,1,633,9,7,2,235,0,235,1,0,9,-7
6,2,16,9,1,2924,9,7,2,980,1546,2526,0.387965162311956,0.612034837688044,-0.792557403008709,2.79255740300871
6,2,16,10,1,2267,9,7,2,836,1033,1869,0.447298020331728,0.552701979668272,0.156768325307651,1.84323167469235
6,2,16,11,1,885,9,7,2,0,487,487,0,1,-7,9
6,2,16,12,1,640,7,9,-2,242,0,242,1,0,7,-9
6,2,16,13,0,614,7,9,-2,0,216,216,0,1,-9,7
6,2,16,14,1,654,9,7,2,256,0,256,1,0,9,-7
6,2,16,15,0,781,9,7,2,0,383,383,0,1,-7,9
6,2,16,16,0,1857,7,9,-2,905,554,1459,0.620287868403016,0.379712131596984,0.924605894448252,-2.92460589444825
6,2,16,17,0,634,7,9,-2,0,236,236,0,1,-9,7
6,2,16,18,1,2872,9,7,2,1410,1064,2474,0.569927243330639,0.430072756669361,2.11883589329022,-0.118835893290218
6,2,16,19,1,1379,9,7,2,666,315,981,0.678899082568807,0.321100917431193,3.86238532110092,-1.86238532110092
6,2,16,20,1,695,9,7,2,297,0,297,1,0,9,-7
6,2,16,21,1,1585,7,9,-2,631,556,1187,0.531592249368155,0.468407750631845,-0.49452401010952,-1.50547598989048
6,2,16,22,1,676,9,7,2,278,0,278,1,0,9,-7
6,2,16,23,0,792,9,7,2,0,394,394,0,1,-7,9
6,2,16,24,0,1244,9,7,2,459,387,846,0.542553191489362,0.457446808510638,1.68085106382979,0.319148936170213
6,2,16,25,1,966,9,7,2,159,409,568,0.279929577464789,0.720070422535211,-2.52112676056338,4.52112676056338
6,2,16,26,0,1420,7,9,-2,556,466,1022,0.544031311154599,0.455968688845401,-0.295499021526419,-1.70450097847358
6,2,16,27,0,1934,7,9,-2,594,942,1536,0.38671875,0.61328125,-2.8125,0.8125
6,2,16,28,1,726,7,9,-2,328,0,328,1,0,7,-9
6,2,16,29,1,2399,9,7,2,870,1131,2001,0.434782608695652,0.565217391304348,-0.043478260869565,2.04347826086956
6,2,16,30,0,1374,9,7,2,540,436,976,0.55327868852459,0.44672131147541,1.85245901639344,0.147540983606557
6,2,16,31,0,649,9,7,2,0,251,251,0,1,-7,9
6,2,16,32,0,1963,7,9,-2,653,912,1565,0.417252396166134,0.582747603833866,-2.32396166134185,0.323961661341853
6,2,16,33,0,534,7,9,-2,0,136,136,0,1,-9,7
6,2,16,34,1,1164,9,7,2,585,181,766,0.763707571801567,0.236292428198433,5.21932114882507,-3.21932114882507
6,2,16,35,0,1041,7,9,-2,4,639,643,0.00622083981337481,0.993779160186625,-8.900466562986,6.900466562986
6,2,16,36,0,1309,7,9,-2,280,631,911,0.307354555433589,0.692645444566411,-4.08232711306257,2.08232711306257
6,2,16,37,0,809,7,9,-2,0,411,411,0,1,-9,7
6,2,16,38,1,1074,9,7,2,312,364,676,0.461538461538462,0.538461538461538,0.384615384615385,1.61538461538461
6,2,16,39,0,867,7,9,-2,140,329,469,0.298507462686567,0.701492537313433,-4.22388059701493,2.22388059701493
6,2,16,40,1,858,7,9,-2,460,0,460,1,0,7,-9
6,2,16,41,0,728,7,9,-2,0,330,330,0,1,-9,7
6,2,16,42,1,1553,7,9,-2,743,412,1155,0.643290043290043,0.356709956709957,1.29264069264069,-3.29264069264069
6,2,16,43,0,576,9,7,2,0,178,178,0,1,-7,9
6,2,16,44,0,1132,7,9,-2,608,126,734,0.828337874659401,0.171662125340599,4.25340599455041,-6.25340599455041
6,2,16,45,1,1547,9,7,2,512,637,1149,0.445604873803307,0.554395126196693,0.129677980852915,1.87032201914708
6,2,16,46,1,1884,9,7,2,846,640,1486,0.569313593539704,0.430686406460296,2.10901749663526,-0.109017496635262
6,2,16,47,0,837,9,7,2,86,353,439,0.195899772209567,0.804100227790433,-3.86560364464692,5.86560364464692
6,2,16,48,1,1732,9,7,2,641,693,1334,0.480509745127436,0.519490254872564,0.688155922038981,1.31184407796102
6,2,16,49,0,628,7,9,-2,0,230,230,0,1,-9,7
6,2,16,50,0,1024,7,9,-2,421,205,626,0.672523961661342,0.327476038338658,1.76038338658147,-3.76038338658147
6,2,16,51,0,1001,9,7,2,0,603,603,0,1,-7,9
6,2,16,52,1,614,7,9,-2,216,0,216,1,0,7,-9
6,2,16,53,0,638,9,7,2,0,240,240,0,1,-7,9
6,2,16,54,0,830,7,9,-2,432,0,432,1,0,7,-9
6,2,16,55,1,1037,7,9,-2,311,328,639,0.486697965571205,0.513302034428795,-1.21283255086072,-0.78716744913928
6,2,16,56,1,846,9,7,2,448,0,448,1,0,9,-7
6,2,16,57,1,1831,9,7,2,523,910,1433,0.364968597348221,0.635031402651779,-1.16050244242847,3.16050244242847
6,2,16,58,1,821,9,7,2,423,0,423,1,0,9,-7
6,2,16,59,0,939,9,7,2,42,499,541,0.077634011090573,0.922365988909427,-5.75785582255083,7.75785582255083
